tradingdate,stockcode,openindex,closeindex,lowestindex,highestindex,totalvol
"""2024-03-05T00:00:00.000Z""",VNINDEX,1262.89,1269.98,1257.81,1270.08,927988078.00
"""2024-03-06T00:00:00.000Z""",VNINDEX,1269.80,1262.73,1256.30,1277.51,1001224394.00
"""2024-03-07T00:00:00.000Z""",VNINDEX,1263.23,1268.46,1260.24,1269.88,948073679.00
"""2024-03-08T00:00:00.000Z""",VNINDEX,1272.62,1247.35,1244.98,1274.30,1308498300.00
"""2024-03-15T00:00:00.000Z""",VNINDEX,1263.76,1263.78,1252.36,1271.63,1008834596.00
"""2024-03-11T00:00:00.000Z""",VNINDEX,1248.32,1235.49,1233.49,1254.01,922753297.00
"""2024-03-13T00:00:00.000Z""",VNINDEX,1245.25,1270.51,1245.25,1270.62,891469796.00
"""2024-03-14T00:00:00.000Z""",VNINDEX,1276.00,1264.26,1258.67,1276.41,1021280996.00
"""2024-03-18T00:00:00.000Z""",VNINDEX,1266.11,1243.56,1221.67,1269.90,1616423591.00
"""2024-03-19T00:00:00.000Z""",VNINDEX,1246.54,1242.46,1238.92,1249.75,782479595.00
"""2024-03-20T00:00:00.000Z""",VNINDEX,1243.79,1260.08,1235.48,1261.55,858761599.00
"""2024-03-21T00:00:00.000Z""",VNINDEX,1269.96,1276.42,1264.20,1276.72,1135242297.00
"""2024-04-03T00:00:00.000Z""",VNINDEX,1285.30,1271.47,1271.25,1288.95,995560394.00
"""2024-03-22T00:00:00.000Z""",VNINDEX,1281.56,1281.80,1276.38,1291.27,1180760297.00
"""2024-03-25T00:00:00.000Z""",VNINDEX,1278.86,1267.86,1264.51,1286.84,1165944799.00
"""2024-03-26T00:00:00.000Z""",VNINDEX,1267.95,1282.21,1264.42,1282.50,858410797.00
"""2024-03-27T00:00:00.000Z""",VNINDEX,1286.34,1283.09,1276.95,1286.72,803249597.00
"""2024-03-28T00:00:00.000Z""",VNINDEX,1293.03,1290.18,1285.52,1293.90,888387914.00
"""2024-03-29T00:00:00.000Z""",VNINDEX,1292.70,1284.09,1282.38,1292.75,790542597.00
"""2024-04-01T00:00:00.000Z""",VNINDEX,1282.37,1281.52,1274.09,1286.80,899388445.00
"""2024-04-02T00:00:00.000Z""",VNINDEX,1276.38,1287.04,1268.48,1287.04,1031022100.00
"""2024-04-04T00:00:00.000Z""",VNINDEX,1271.87,1268.25,1265.12,1277.62,921606498.00
"""2024-04-08T00:00:00.000Z""",VNINDEX,1255.37,1250.35,1246.87,1258.40,790344900.00
"""2024-04-05T00:00:00.000Z""",VNINDEX,1258.58,1255.11,1253.56,1265.14,1034844955.00
"""2024-04-09T00:00:00.000Z""",VNINDEX,1252.40,1262.82,1247.70,1262.82,648177200.00
"""2024-04-10T00:00:00.000Z""",VNINDEX,1266.48,1258.56,1257.35,1268.72,633149400.00
"""2024-04-11T00:00:00.000Z""",VNINDEX,1249.88,1258.20,1248.11,1261.95,642864295.00
"""2024-04-12T00:00:00.000Z""",VNINDEX,1262.96,1276.60,1259.50,1278.39,696705294.00
"""2024-04-15T00:00:00.000Z""",VNINDEX,1274.02,1216.61,1214.88,1281.81,1317882799.00
"""2024-04-16T00:00:00.000Z""",VNINDEX,1218.64,1215.68,1191.73,1222.45,1214696265.00
"""2024-04-17T00:00:00.000Z""",VNINDEX,1221.47,1193.01,1193.01,1221.47,766171793.00
"""2024-04-19T00:00:00.000Z""",VNINDEX,1180.87,1174.85,1165.99,1190.96,1024630225.00
"""2024-05-03T00:00:00.000Z""",VNINDEX,1222.54,1221.03,1218.33,1225.75,567242736.00
"""2024-04-22T00:00:00.000Z""",VNINDEX,1186.66,1190.22,1181.13,1193.88,615914281.00
"""2024-04-23T00:00:00.000Z""",VNINDEX,1190.56,1177.40,1169.61,1192.80,672941708.00
"""2024-04-24T00:00:00.000Z""",VNINDEX,1186.47,1205.61,1185.13,1207.61,691468850.00
"""2024-04-25T00:00:00.000Z""",VNINDEX,1206.25,1204.97,1200.21,1208.41,489117744.00
"""2024-04-26T00:00:00.000Z""",VNINDEX,1199.83,1209.52,1198.73,1216.59,574398127.00
"""2024-05-02T00:00:00.000Z""",VNINDEX,1212.13,1216.36,1206.28,1216.66,513749523.00
"""2024-05-06T00:00:00.000Z""",VNINDEX,1226.89,1241.58,1224.22,1242.07,666191121.00
"""2024-05-07T00:00:00.000Z""",VNINDEX,1245.50,1248.63,1240.09,1250.72,592468763.00
"""2024-05-08T00:00:00.000Z""",VNINDEX,1243.61,1250.46,1234.76,1251.60,819582331.00
"""2024-05-09T00:00:00.000Z""",VNINDEX,1252.81,1248.64,1243.29,1256.80,638825574.00
"""2024-05-10T00:00:00.000Z""",VNINDEX,1251.78,1244.70,1237.46,1252.29,593428274.00
"""2024-05-13T00:00:00.000Z""",VNINDEX,1248.19,1240.18,1233.56,1249.20,636188640.00
"""2024-05-14T00:00:00.000Z""",VNINDEX,1246.23,1243.28,1240.88,1252.52,529128121.00
"""2024-05-15T00:00:00.000Z""",VNINDEX,1248.61,1254.39,1248.02,1257.92,759157900.00
"""2024-05-16T00:00:00.000Z""",VNINDEX,1264.51,1268.78,1261.19,1271.66,808757789.00
"""2024-05-17T00:00:00.000Z""",VNINDEX,1270.34,1273.11,1266.32,1274.27,830835383.00
"""2024-05-20T00:00:00.000Z""",VNINDEX,1281.50,1277.58,1276.54,1285.19,957648129.00
"""2024-05-23T00:00:00.000Z""",VNINDEX,1265.60,1281.03,1262.29,1281.51,833706141.00
"""2024-05-21T00:00:00.000Z""",VNINDEX,1277.85,1277.14,1267.29,1281.29,840127935.00
"""2024-05-22T00:00:00.000Z""",VNINDEX,1280.26,1266.91,1263.87,1283.06,987225260.00
"""2024-05-28T00:00:00.000Z""",VNINDEX,1272.23,1281.73,1269.37,1281.86,744093359.00
"""2024-05-24T00:00:00.000Z""",VNINDEX,1276.68,1261.93,1250.28,1285.07,1244819730.00
"""2024-05-27T00:00:00.000Z""",VNINDEX,1263.46,1267.68,1257.27,1267.68,598633423.00
"""2024-05-29T00:00:00.000Z""",VNINDEX,1284.74,1272.64,1270.21,1285.63,967107344.00
"""2024-05-30T00:00:00.000Z""",VNINDEX,1264.45,1266.32,1251.80,1269.07,958527286.00
"""2024-05-31T00:00:00.000Z""",VNINDEX,1268.37,1261.72,1260.14,1271.07,617744426.00
"""2024-06-03T00:00:00.000Z""",VNINDEX,1271.65,1280.00,1271.65,1284.48,930986400.00
"""2024-06-04T00:00:00.000Z""",VNINDEX,1285.51,1283.52,1281.38,1289.31,785852881.00
"""2024-06-05T00:00:00.000Z""",VNINDEX,1287.12,1284.35,1283.11,1293.93,810151817.00
"""2024-06-06T00:00:00.000Z""",VNINDEX,1288.79,1283.56,1278.40,1292.02,797930139.00
"""2024-06-07T00:00:00.000Z""",VNINDEX,1289.05,1287.58,1283.13,1293.03,604684619.00
"""2024-06-10T00:00:00.000Z""",VNINDEX,1292.60,1290.67,1287.44,1297.39,778969124.00
"""2024-06-11T00:00:00.000Z""",VNINDEX,1295.03,1284.41,1279.47,1296.41,859300069.00
"""2024-06-14T00:00:00.000Z""",VNINDEX,1303.37,1279.91,1279.50,1305.02,1009516769.00
"""2024-06-12T00:00:00.000Z""",VNINDEX,1285.01,1300.19,1281.71,1301.35,769899483.00
"""2024-06-13T00:00:00.000Z""",VNINDEX,1305.69,1301.51,1297.60,1305.83,829277993.00
"""2024-06-19T00:00:00.000Z""",VNINDEX,1283.00,1279.79,1270.66,1284.14,767813021.00
"""2024-06-17T00:00:00.000Z""",VNINDEX,1282.08,1274.77,1271.97,1283.10,779670600.00
"""2024-06-18T00:00:00.000Z""",VNINDEX,1279.39,1279.50,1278.38,1286.52,633180730.00
"""2024-06-20T00:00:00.000Z""",VNINDEX,1281.82,1282.30,1273.54,1286.54,818093366.00
"""2024-06-21T00:00:00.000Z""",VNINDEX,1285.07,1282.02,1279.44,1288.06,702730242.00
"""2024-06-24T00:00:00.000Z""",VNINDEX,1281.19,1254.12,1250.80,1284.84,1098139814.00
"""2024-06-25T00:00:00.000Z""",VNINDEX,1255.77,1256.56,1250.25,1260.07,547148512.00
"""2024-06-26T00:00:00.000Z""",VNINDEX,1258.95,1261.24,1247.55,1262.67,589076757.00
"""2024-06-27T00:00:00.000Z""",VNINDEX,1260.71,1259.09,1255.12,1262.49,469662451.00
"""2024-06-28T00:00:00.000Z""",VNINDEX,1260.27,1245.32,1240.15,1262.61,671570986.00
"""2024-07-08T00:00:00.000Z""",VNINDEX,1285.34,1283.56,1277.68,1287.14,663998272.00
"""2024-07-01T00:00:00.000Z""",VNINDEX,1246.33,1254.56,1240.07,1254.57,432926586.00
"""2024-07-02T00:00:00.000Z""",VNINDEX,1258.87,1269.79,1257.96,1270.72,470398369.00
"""2024-07-03T00:00:00.000Z""",VNINDEX,1273.26,1276.85,1268.23,1278.14,501940896.00
"""2024-07-04T00:00:00.000Z""",VNINDEX,1278.87,1279.89,1274.58,1283.13,475715968.00
"""2024-07-05T00:00:00.000Z""",VNINDEX,1281.21,1283.04,1276.93,1284.98,589214784.00
"""2024-07-11T00:00:00.000Z""",VNINDEX,1291.14,1283.80,1282.47,1293.32,636609408.00
"""2024-07-09T00:00:00.000Z""",VNINDEX,1286.33,1293.71,1283.62,1294.15,757405952.00
"""2024-07-10T00:00:00.000Z""",VNINDEX,1295.57,1285.94,1282.98,1297.96,678089664.00
"""2024-07-12T00:00:00.000Z""",VNINDEX,1284.57,1280.75,1277.16,1288.67,546826176.00
"""2024-07-15T00:00:00.000Z""",VNINDEX,1284.14,1279.82,1276.34,1286.37,474354976.00
"""2024-07-16T00:00:00.000Z""",VNINDEX,1282.83,1281.18,1279.25,1291.47,637193920.00
"""2024-07-17T00:00:00.000Z""",VNINDEX,1286.22,1268.66,1256.42,1290.76,1174012416.00
"""2024-07-18T00:00:00.000Z""",VNINDEX,1270.95,1274.44,1256.21,1274.86,652387200.00
"""2024-07-19T00:00:00.000Z""",VNINDEX,1275.28,1264.78,1260.68,1279.94,726064320.00
"""2024-07-22T00:00:00.000Z""",VNINDEX,1261.42,1254.64,1245.02,1267.43,834239168.00
"""2024-07-30T00:00:00.000Z""",VNINDEX,1247.23,1245.06,1236.97,1248.73,602295232.00
"""2024-07-23T00:00:00.000Z""",VNINDEX,1256.72,1231.81,1230.51,1258.74,662804160.00
"""2024-07-24T00:00:00.000Z""",VNINDEX,1225.50,1238.47,1218.65,1242.40,658298880.00
"""2024-07-25T00:00:00.000Z""",VNINDEX,1232.92,1233.19,1226.20,1235.67,421018944.00
"""2024-07-26T00:00:00.000Z""",VNINDEX,1235.21,1242.11,1234.05,1242.11,417284768.00
"""2024-07-29T00:00:00.000Z""",VNINDEX,1247.71,1246.60,1243.08,1249.68,464635936.00
"""2024-08-02T00:00:00.000Z""",VNINDEX,1215.67,1236.60,1209.77,1237.28,657668480.00
"""2024-07-31T00:00:00.000Z""",VNINDEX,1247.45,1251.51,1246.30,1255.77,685424896.00
"""2024-08-01T00:00:00.000Z""",VNINDEX,1254.56,1226.96,1222.51,1257.85,852236544.00
"""2024-08-05T00:00:00.000Z""",VNINDEX,1219.05,1188.07,1182.30,1220.99,942539392.00
"""2024-08-06T00:00:00.000Z""",VNINDEX,1197.52,1210.28,1186.74,1213.35,612786944.00
"""2024-08-07T00:00:00.000Z""",VNINDEX,1216.96,1215.88,1205.11,1217.79,510188224.00
"""2024-08-08T00:00:00.000Z""",VNINDEX,1211.83,1208.32,1202.58,1219.97,639430912.00
"""2024-08-19T00:00:00.000Z""",VNINDEX,1259.36,1261.62,1256.45,1263.84,609838080.00
"""2024-08-20T00:00:00.000Z""",VNINDEX,1263.65,1272.55,1263.65,1275.95,772109952.00
"""2024-08-30T00:00:00.000Z""",VNINDEX,1283.61,1283.87,1280.39,1286.84,510780512.00
"""2024-08-21T00:00:00.000Z""",VNINDEX,1272.34,1284.05,1268.91,1284.31,715820928.00
"""2024-08-22T00:00:00.000Z""",VNINDEX,1287.34,1282.78,1280.42,1288.42,612375808.00
"""2024-08-23T00:00:00.000Z""",VNINDEX,1283.22,1285.32,1276.53,1287.43,635702592.00
"""2024-08-26T00:00:00.000Z""",VNINDEX,1289.65,1280.02,1278.87,1290.45,692145152.00
"""2024-08-27T00:00:00.000Z""",VNINDEX,1279.55,1280.56,1274.70,1282.92,589958784.00
"""2024-08-28T00:00:00.000Z""",VNINDEX,1283.41,1281.44,1276.90,1285.72,658163200.00
"""2024-08-29T00:00:00.000Z""",VNINDEX,1281.05,1281.47,1278.80,1288.12,581214528.00
"""2024-09-04T00:00:00.000Z""",VNINDEX,1271.39,1275.80,1268.43,1277.27,588157760.00
"""2024-09-09T00:00:00.000Z""",VNINDEX,1269.83,1267.73,1262.97,1269.92,433845952.00
"""2024-09-05T00:00:00.000Z""",VNINDEX,1276.35,1268.21,1266.05,1282.21,594426368.00
"""2024-09-06T00:00:00.000Z""",VNINDEX,1268.22,1273.96,1262.94,1274.44,514936960.00
"""2024-09-10T00:00:00.000Z""",VNINDEX,1269.83,1255.23,1251.42,1271.83,601503616.00
"""2024-09-11T00:00:00.000Z""",VNINDEX,1254.25,1253.27,1244.79,1256.86,517736128.00
"""2024-09-12T00:00:00.000Z""",VNINDEX,1258.42,1256.35,1253.74,1260.93,381112480.00
"""2024-09-13T00:00:00.000Z""",VNINDEX,1253.48,1251.71,1248.78,1255.23,383574176.00
"""2024-09-16T00:00:00.000Z""",VNINDEX,1251.00,1239.26,1238.29,1255.42,551604096.00
"""2024-09-17T00:00:00.000Z""",VNINDEX,1240.00,1258.95,1238.69,1259.17,460744704.00
"""2024-09-18T00:00:00.000Z""",VNINDEX,1261.23,1264.90,1257.93,1271.77,598424640.00
"""2024-09-19T00:00:00.000Z""",VNINDEX,1268.08,1271.27,1264.82,1271.36,477857088.00
"""2024-09-20T00:00:00.000Z""",VNINDEX,1277.73,1272.04,1272.04,1283.30,840427392.00
"""2024-09-23T00:00:00.000Z""",VNINDEX,1275.15,1268.48,1267.35,1276.99,455722784.00
"""2024-09-26T00:00:00.000Z""",VNINDEX,1290.03,1291.49,1289.15,1298.71,889834240.00
"""2024-09-24T00:00:00.000Z""",VNINDEX,1268.25,1276.99,1266.68,1278.24,493764672.00
"""2024-09-25T00:00:00.000Z""",VNINDEX,1282.48,1287.48,1280.48,1288.44,904057856.00
"""2024-10-01T00:00:00.000Z""",VNINDEX,1290.68,1292.20,1290.68,1302.22,922549888.00
"""2024-09-27T00:00:00.000Z""",VNINDEX,1295.03,1290.92,1287.21,1300.31,874903616.00
"""2024-09-30T00:00:00.000Z""",VNINDEX,1290.17,1287.94,1283.92,1292.03,693267008.00
"""2024-10-02T00:00:00.000Z""",VNINDEX,1289.65,1287.84,1285.14,1293.69,771123968.00
"""2024-10-03T00:00:00.000Z""",VNINDEX,1288.45,1278.10,1276.51,1299.36,1043697920.00
"""2024-10-04T00:00:00.000Z""",VNINDEX,1278.90,1270.60,1269.72,1279.33,610071040.00
"""2024-10-07T00:00:00.000Z""",VNINDEX,1275.59,1269.93,1264.65,1278.61,542585280.00
"""2024-10-08T00:00:00.000Z""",VNINDEX,1271.98,1271.98,1266.94,1275.82,650356224.00
"""2024-10-09T00:00:00.000Z""",VNINDEX,1273.96,1281.85,1273.04,1283.01,643343744.00
"""2024-10-10T00:00:00.000Z""",VNINDEX,1289.61,1286.36,1284.23,1294.33,665299904.00
"""2024-10-18T00:00:00.000Z""",VNINDEX,1291.16,1285.46,1284.52,1294.10,607856960.00
"""2024-10-11T00:00:00.000Z""",VNINDEX,1287.66,1288.39,1283.56,1289.37,479872800.00
"""2024-10-14T00:00:00.000Z""",VNINDEX,1296.54,1286.34,1285.26,1297.67,670466112.00
"""2024-10-15T00:00:00.000Z""",VNINDEX,1287.81,1281.08,1279.40,1294.05,675124544.00
"""2024-10-16T00:00:00.000Z""",VNINDEX,1279.86,1279.48,1276.40,1283.33,482243072.00
"""2024-10-17T00:00:00.000Z""",VNINDEX,1282.65,1286.52,1271.82,1286.52,617838656.00
"""2024-10-23T00:00:00.000Z""",VNINDEX,1270.58,1270.90,1263.26,1273.21,535847392.00
"""2024-10-21T00:00:00.000Z""",VNINDEX,1284.17,1279.77,1278.25,1287.71,580256640.00
"""2024-10-22T00:00:00.000Z""",VNINDEX,1280.21,1269.89,1265.44,1280.21,728502976.00
"""2024-10-24T00:00:00.000Z""",VNINDEX,1271.17,1257.41,1254.82,1274.11,592565312.00
"""2024-10-25T00:00:00.000Z""",VNINDEX,1260.94,1252.72,1250.48,1261.72,525129696.00
"""2024-10-28T00:00:00.000Z""",VNINDEX,1252.76,1254.77,1250.94,1255.18,400508448.00
"""2024-10-29T00:00:00.000Z""",VNINDEX,1258.03,1261.78,1257.43,1262.38,490886528.00
"""2024-10-30T00:00:00.000Z""",VNINDEX,1263.57,1258.63,1255.07,1264.84,475263328.00
"""2024-10-31T00:00:00.000Z""",VNINDEX,1260.23,1264.48,1255.55,1267.88,469095008.00
"""2024-11-01T00:00:00.000Z""",VNINDEX,1262.39,1254.89,1254.33,1264.67,537480704.00
"""2024-11-11T00:00:00.000Z""",VNINDEX,1253.81,1250.32,1241.29,1253.87,712083648.00
"""2024-11-04T00:00:00.000Z""",VNINDEX,1255.92,1244.71,1242.36,1256.96,588217728.00
"""2024-11-05T00:00:00.000Z""",VNINDEX,1244.85,1245.76,1243.55,1248.97,332607136.00
"""2024-11-06T00:00:00.000Z""",VNINDEX,1251.22,1261.28,1250.57,1262.44,502638880.00
"""2024-11-07T00:00:00.000Z""",VNINDEX,1266.61,1259.75,1259.75,1267.09,470366656.00
"""2024-11-08T00:00:00.000Z""",VNINDEX,1262.84,1252.56,1250.77,1264.09,503244960.00
"""2024-11-12T00:00:00.000Z""",VNINDEX,1251.79,1244.82,1242.91,1257.02,516346112.00
"""2024-11-13T00:00:00.000Z""",VNINDEX,1242.94,1246.04,1234.62,1247.04,587703552.00
"""2024-11-15T00:00:00.000Z""",VNINDEX,1229.36,1218.57,1217.03,1229.59,668031232.00
"""2024-11-14T00:00:00.000Z""",VNINDEX,1243.85,1231.89,1231.69,1247.07,555483264.00
"""2024-11-18T00:00:00.000Z""",VNINDEX,1218.30,1217.12,1204.60,1225.38,555956992.00
"""2024-11-19T00:00:00.000Z""",VNINDEX,1220.68,1205.15,1205.15,1221.40,437479200.00
"""2024-11-20T00:00:00.000Z""",VNINDEX,1203.71,1216.54,1197.99,1222.73,649274176.00
"""2024-11-21T00:00:00.000Z""",VNINDEX,1217.30,1228.33,1214.06,1228.55,427350368.00
"""2024-11-22T00:00:00.000Z""",VNINDEX,1228.95,1228.10,1226.33,1233.42,453742400.00
"""2024-11-25T00:00:00.000Z""",VNINDEX,1229.39,1234.70,1229.02,1236.57,409493312.00
"""2024-12-03T00:00:00.000Z""",VNINDEX,1251.43,1249.83,1244.91,1253.83,477509696.00
"""2024-11-26T00:00:00.000Z""",VNINDEX,1235.63,1242.13,1235.22,1246.83,503889888.00
"""2024-11-27T00:00:00.000Z""",VNINDEX,1241.36,1241.97,1239.23,1245.34,366063072.00
"""2024-11-28T00:00:00.000Z""",VNINDEX,1246.37,1242.11,1240.91,1250.46,414791392.00
"""2024-11-29T00:00:00.000Z""",VNINDEX,1242.51,1250.46,1241.00,1250.92,427946688.00
"""2024-12-02T00:00:00.000Z""",VNINDEX,1255.73,1251.21,1247.74,1258.05,388759584.00
"""2024-12-06T00:00:00.000Z""",VNINDEX,1270.96,1270.14,1268.58,1276.10,599525376.00
"""2024-12-04T00:00:00.000Z""",VNINDEX,1247.34,1240.41,1238.83,1247.78,505237504.00
"""2024-12-05T00:00:00.000Z""",VNINDEX,1241.81,1267.53,1238.49,1269.18,839974272.00
"""2024-12-09T00:00:00.000Z""",VNINDEX,1271.46,1273.84,1268.69,1277.69,584652288.00
"""2024-12-10T00:00:00.000Z""",VNINDEX,1274.29,1272.07,1270.32,1277.32,499629216.00
"""2024-12-11T00:00:00.000Z""",VNINDEX,1273.23,1268.86,1264.15,1276.67,501800448.00
"""2024-12-12T00:00:00.000Z""",VNINDEX,1270.86,1267.35,1265.99,1275.64,487930464.00
"""2024-12-13T00:00:00.000Z""",VNINDEX,1264.98,1262.57,1260.48,1266.55,395226304.00
"""2024-12-16T00:00:00.000Z""",VNINDEX,1264.03,1263.79,1258.65,1267.10,385861312.00
"""2024-12-17T00:00:00.000Z""",VNINDEX,1264.91,1261.72,1260.60,1265.45,358215584.00
"""2024-12-18T00:00:00.000Z""",VNINDEX,1262.57,1266.00,1261.49,1266.53,391882496.00
"""2024-12-19T00:00:00.000Z""",VNINDEX,1256.90,1254.67,1249.39,1259.76,662711040.00
"""2024-12-20T00:00:00.000Z""",VNINDEX,1255.60,1257.50,1253.90,1259.00,447064864.00
"""2024-12-25T00:00:00.000Z""",VNINDEX,1260.81,1274.04,1260.81,1283.09,724345664.00
"""2024-12-23T00:00:00.000Z""",VNINDEX,1262.45,1262.76,1261.62,1265.20,384648128.00
"""2024-12-24T00:00:00.000Z""",VNINDEX,1263.03,1260.36,1253.78,1263.05,520744512.00
"""2024-12-30T00:00:00.000Z""",VNINDEX,1273.75,1272.02,1267.28,1274.15,452946944.00
"""2024-12-26T00:00:00.000Z""",VNINDEX,1275.68,1272.87,1271.72,1277.17,502071776.00
"""2024-12-27T00:00:00.000Z""",VNINDEX,1275.56,1275.14,1272.23,1277.89,590029760.00
"""2024-12-31T00:00:00.000Z""",VNINDEX,1272.25,1266.78,1262.81,1272.46,407171776.00
"""2025-01-02T00:00:00.000Z""",VNINDEX,1268.96,1269.71,1263.25,1271.13,371654592.00
"""2025-01-03T00:00:00.000Z""",VNINDEX,1268.74,1254.59,1254.59,1269.01,504666624.00
"""2025-01-06T00:00:00.000Z""",VNINDEX,1254.79,1246.35,1244.87,1260.37,515112768.00
"""2025-01-07T00:00:00.000Z""",VNINDEX,1249.19,1246.95,1243.06,1254.09,506059104.00
"""2025-01-08T00:00:00.000Z""",VNINDEX,1246.16,1251.02,1239.67,1251.02,367525440.00
"""2025-01-09T00:00:00.000Z""",VNINDEX,1250.56,1245.77,1242.90,1253.26,290493056.00
"""2025-01-17T00:00:00.000Z""",VNINDEX,1242.38,1249.11,1239.63,1249.11,356902720.00
"""2025-01-10T00:00:00.000Z""",VNINDEX,1245.68,1230.48,1230.48,1247.80,474210880.00
"""2025-01-13T00:00:00.000Z""",VNINDEX,1226.66,1235.65,1220.87,1235.65,434026592.00
"""2025-01-14T00:00:00.000Z""",VNINDEX,1234.77,1229.07,1226.70,1235.54,322277952.00
"""2025-01-15T00:00:00.000Z""",VNINDEX,1233.29,1236.18,1231.13,1237.46,392612608.00
"""2025-01-16T00:00:00.000Z""",VNINDEX,1241.74,1242.36,1235.56,1245.40,401866528.00
"""2025-01-22T00:00:00.000Z""",VNINDEX,1248.26,1242.53,1242.53,1249.14,400258912.00
"""2025-01-20T00:00:00.000Z""",VNINDEX,1250.03,1249.55,1247.50,1253.02,356668096.00
"""2025-01-21T00:00:00.000Z""",VNINDEX,1252.75,1246.09,1243.08,1254.17,379222528.00
"""2025-01-23T00:00:00.000Z""",VNINDEX,1245.59,1259.63,1244.77,1263.59,495614624.00
"""2025-01-24T00:00:00.000Z""",VNINDEX,1259.26,1265.05,1258.46,1265.38,517823840.00
"""2025-02-03T00:00:00.000Z""",VNINDEX,1259.09,1253.03,1249.78,1259.09,505535296.00
"""2025-02-04T00:00:00.000Z""",VNINDEX,1256.91,1264.68,1255.44,1264.68,584526208.00
"""2025-02-05T00:00:00.000Z""",VNINDEX,1268.43,1269.61,1266.18,1271.80,533621760.00
"""2025-02-06T00:00:00.000Z""",VNINDEX,1273.58,1271.48,1268.28,1275.47,537101440.00
"""2025-02-07T00:00:00.000Z""",VNINDEX,1271.98,1275.20,1269.11,1279.35,549313152.00
"""2025-02-10T00:00:00.000Z""",VNINDEX,1272.27,1263.26,1263.26,1274.47,722097216.00
"""2025-02-11T00:00:00.000Z""",VNINDEX,1265.44,1268.45,1263.11,1268.45,571766976.00
"""2025-02-12T00:00:00.000Z""",VNINDEX,1270.83,1266.91,1266.59,1272.86,461572864.00
"""2025-02-13T00:00:00.000Z""",VNINDEX,1267.25,1270.35,1263.85,1270.67,471455488.00
"""2025-02-14T00:00:00.000Z""",VNINDEX,1277.52,1276.08,1274.00,1280.60,612730560.00
"""2025-02-17T00:00:00.000Z""",VNINDEX,1277.12,1272.72,1272.72,1278.49,739384000.00
"""2025-02-18T00:00:00.000Z""",VNINDEX,1274.05,1278.14,1272.19,1283.34,630727808.00
"""2025-02-26T00:00:00.000Z""",VNINDEX,1305.16,1302.96,1301.04,1306.49,710467328.00
"""2025-02-19T00:00:00.000Z""",VNINDEX,1280.60,1288.56,1278.92,1288.56,736572672.00
"""2025-02-20T00:00:00.000Z""",VNINDEX,1292.94,1292.98,1290.84,1295.82,713812160.00
"""2025-02-21T00:00:00.000Z""",VNINDEX,1295.78,1296.75,1290.98,1297.07,667595072.00
"""2025-02-24T00:00:00.000Z""",VNINDEX,1298.39,1304.56,1294.69,1304.56,807662784.00
"""2025-02-25T00:00:00.000Z""",VNINDEX,1306.86,1303.16,1298.54,1309.97,827866432.00
"""2025-02-27T00:00:00.000Z""",VNINDEX,1307.31,1307.80,1296.43,1307.87,846430144.00
"""2025-03-03T00:00:00.000Z""",VNINDEX,1306.97,1309.37,1304.30,1309.77,801877824.00
"""2025-02-28T00:00:00.000Z""",VNINDEX,1307.14,1305.36,1300.66,1308.77,752261248.00
"""2025-03-04T00:00:00.000Z""",VNINDEX,1306.82,1311.91,1298.28,1313.21,1006327936.00
"""2025-03-05T00:00:00.000Z""",VNINDEX,1312.84,1304.71,1303.18,1319.52,979928960.00
"""2025-03-06T00:00:00.000Z""",VNINDEX,1308.02,1318.22,1307.91,1318.22,983977920.00
"""2025-03-07T00:00:00.000Z""",VNINDEX,1320.08,1326.05,1318.71,1327.07,892233472.00
"""2025-03-10T00:00:00.000Z""",VNINDEX,1331.60,1330.28,1326.51,1335.87,856953536.00
"""2025-03-11T00:00:00.000Z""",VNINDEX,1319.17,1332.54,1315.92,1332.54,847436224.00
"""2025-03-12T00:00:00.000Z""",VNINDEX,1337.63,1334.41,1331.75,1342.91,851268992.00
"""2025-03-13T00:00:00.000Z""",VNINDEX,1335.66,1326.27,1323.61,1340.91,997593152.00
"""2025-03-14T00:00:00.000Z""",VNINDEX,1325.84,1326.15,1324.26,1333.30,940130112.00
"""2025-03-17T00:00:00.000Z""",VNINDEX,1330.62,1336.26,1329.05,1336.29,837533184.00
"""2025-03-18T00:00:00.000Z""",VNINDEX,1340.16,1330.97,1329.11,1341.65,810146560.00
"""2025-03-19T00:00:00.000Z""",VNINDEX,1330.40,1324.63,1320.85,1330.70,835603392.00
"""2025-03-20T00:00:00.000Z""",VNINDEX,1326.80,1323.93,1316.11,1332.41,821245248.00
"""2025-03-21T00:00:00.000Z""",VNINDEX,1324.00,1321.88,1314.51,1325.22,714329792.00
"""2025-03-24T00:00:00.000Z""",VNINDEX,1322.90,1330.32,1316.73,1330.38,794981632.00
"""2025-03-25T00:00:00.000Z""",VNINDEX,1335.29,1331.92,1329.31,1337.60,825911360.00
"""2025-03-26T00:00:00.000Z""",VNINDEX,1333.33,1326.09,1323.69,1338.55,734831104.00
"""2025-03-27T00:00:00.000Z""",VNINDEX,1325.98,1323.81,1321.01,1328.82,564278784.00
"""2025-03-28T00:00:00.000Z""",VNINDEX,1324.42,1317.46,1315.72,1325.34,636613248.00
"""2025-03-31T00:00:00.000Z""",VNINDEX,1313.51,1306.86,1303.50,1314.09,753141504.00
"""2025-04-01T00:00:00.000Z""",VNINDEX,1313.03,1317.33,1308.06,1317.46,550211840.00
"""2025-04-11T00:00:00.000Z""",VNINDEX,1185.86,1222.46,1180.59,1222.54,1697947904.00
